id_item_pedido,id_pedido,id_produto,quantidade,preco_unitario_venda
23563,4319,8,10.00,76.10
23564,4319,102,8.00,143.32
23565,4320,31,10.00,95.56
23566,4320,74,10.00,155.78
23567,4320,124,3.00,92.50
23568,4321,74,6.00,155.78
23569,4321,108,2.00,128.36
23570,4321,184,3.00,83.48
23571,4321,124,3.00,92.50
23572,4321,100,7.00,89.92
23573,4321,176,4.00,99.69
23574,4321,31,7.00,95.56
23575,4321,198,9.00,18.04
23576,4322,193,2.00,44.06
23577,4322,140,2.00,160.58
23578,4322,117,6.00,170.41
23579,4323,101,3.00,120.64
23580,4323,197,1.00,94.75
23581,4323,30,7.00,66.44
23582,4323,192,8.00,56.35
23583,4323,175,2.00,39.77
23584,4324,84,2.00,135.68
23585,4324,67,4.00,65.55
23586,4324,106,8.00,17.25
23587,4324,1,9.00,59.67
23588,4324,69,1.00,144.63
23589,4324,94,1.00,71.73
23590,4324,154,8.00,43.67
23591,4325,47,9.00,92.50
23592,4325,103,1.00,143.13
23593,4326,104,1.00,17.81
23594,4326,149,6.00,21.84
23595,4326,86,6.00,103.76
23596,4326,92,7.00,95.54
23597,4326,168,3.00,183.04
23598,4326,162,3.00,136.96
23599,4327,172,2.00,124.10
23600,4328,61,7.00,62.49
23601,4328,77,10.00,121.19
23602,4328,112,10.00,17.72
23603,4329,89,5.00,149.08
23604,4329,138,3.00,98.96
23605,4329,23,9.00,144.07
23606,4329,187,2.00,97.73
23607,4329,147,4.00,76.74
23608,4329,111,8.00,77.61
23609,4329,185,5.00,81.48
23610,4330,73,10.00,55.51
23611,4330,178,5.00,130.29
23612,4330,116,6.00,114.40
23613,4330,198,4.00,18.04
23614,4330,115,10.00,18.18
23615,4330,191,10.00,30.62
23616,4330,194,10.00,50.00
23617,4331,100,3.00,89.92
23618,4331,191,9.00,30.62
23619,4331,126,5.00,71.94
23620,4331,67,4.00,65.55
23621,4331,139,5.00,33.06
23622,4331,37,6.00,77.22
23623,4331,47,5.00,92.50
23624,4331,151,3.00,66.54
23625,4332,105,1.00,115.16
23626,4332,115,8.00,18.18
23627,4333,63,4.00,93.65
23628,4334,106,2.00,17.25
23629,4334,82,5.00,74.55
23630,4334,2,7.00,100.64
23631,4334,94,3.00,71.73
23632,4334,158,3.00,64.90
23633,4335,1,7.00,59.67
23634,4335,17,6.00,35.86
23635,4336,168,4.00,183.04
23636,4336,71,7.00,51.00
23637,4336,34,9.00,120.11
23638,4337,54,10.00,80.27
23639,4337,143,9.00,19.36
23640,4337,30,2.00,66.44
23641,4337,75,4.00,70.30
23642,4337,152,7.00,103.32
23643,4337,17,5.00,35.86
23644,4337,151,6.00,66.54
23645,4337,109,1.00,31.42
23646,4337,110,7.00,76.77
23647,4338,21,6.00,153.55
23648,4338,62,10.00,81.68
23649,4338,181,7.00,132.60
23650,4338,72,10.00,136.86
23651,4339,141,1.00,36.25
23652,4339,46,10.00,170.17
23653,4339,9,4.00,78.00
23654,4339,149,6.00,21.84
23655,4339,151,10.00,66.54
23656,4340,186,6.00,33.39
23657,4341,125,5.00,108.94
23658,4341,57,2.00,17.10
23659,4341,152,5.00,103.32
23660,4341,164,9.00,155.40
23661,4341,144,1.00,89.66
23662,4341,63,3.00,93.65
23663,4341,88,4.00,131.78
23664,4341,107,6.00,140.95
23665,4341,30,2.00,66.44
23666,4342,176,10.00,99.69
23667,4342,71,8.00,51.00
23668,4342,159,7.00,99.26
23669,4342,183,6.00,88.05
23670,4342,30,1.00,66.44
23671,4342,120,10.00,27.57
23672,4342,15,5.00,42.70
23673,4342,194,6.00,50.00
23674,4342,155,3.00,120.94
23675,4343,47,3.00,92.50
23676,4343,128,4.00,120.44
23677,4343,7,10.00,60.61
23678,4343,166,2.00,145.42
23679,4343,91,8.00,30.96
23680,4343,37,8.00,77.22
23681,4343,84,8.00,135.68
23682,4344,39,4.00,126.24
23683,4344,187,8.00,97.73
23684,4344,199,7.00,120.75
23685,4345,145,5.00,156.94
23686,4346,78,2.00,113.51
23687,4346,128,7.00,120.44
23688,4346,117,9.00,170.41
23689,4347,136,7.00,17.95
23690,4347,199,2.00,120.75
23691,4347,160,6.00,144.77
23692,4347,33,3.00,49.20
23693,4347,193,10.00,44.06
23694,4347,165,3.00,29.37
23695,4347,185,8.00,81.48
23696,4347,25,3.00,50.94
23697,4347,9,4.00,78.00
23698,4347,140,4.00,160.58
23699,4348,71,9.00,51.00
23700,4348,45,6.00,104.12
23701,4348,21,9.00,153.55
23702,4348,192,3.00,56.35
23703,4348,48,6.00,69.95
23704,4348,185,1.00,81.48
23705,4348,69,7.00,144.63
23706,4348,52,4.00,126.99
23707,4348,166,2.00,145.42
23708,4348,85,6.00,111.09
23709,4349,193,4.00,44.06
23710,4349,20,3.00,129.88
23711,4349,39,1.00,126.24
23712,4349,153,7.00,109.35
23713,4349,149,9.00,21.84
23714,4349,51,6.00,109.57
23715,4349,31,1.00,95.56
23716,4349,130,2.00,82.53
23717,4349,190,3.00,176.93
23718,4350,73,9.00,55.51
23719,4350,30,2.00,66.44
23720,4350,98,9.00,94.54
23721,4350,185,10.00,81.48
23722,4351,84,8.00,135.68
23723,4351,71,6.00,51.00
23724,4351,180,8.00,167.43
23725,4351,186,5.00,33.39
23726,4351,115,5.00,18.18
23727,4352,116,1.00,114.40
23728,4352,122,9.00,27.75
23729,4352,61,1.00,62.49
23730,4352,66,5.00,88.37
23731,4352,100,10.00,89.92
23732,4352,95,4.00,146.31
23733,4352,104,5.00,17.81
23734,4352,111,6.00,77.61
23735,4352,174,9.00,59.66
23736,4352,92,9.00,95.54
23737,4353,173,2.00,51.09
23738,4354,66,5.00,88.37
23739,4354,12,1.00,164.13
23740,4354,29,6.00,150.77
23741,4354,31,3.00,95.56
23742,4354,132,7.00,70.90
23743,4354,26,8.00,57.85
23744,4354,101,2.00,120.64
23745,4354,73,3.00,55.51
23746,4355,134,5.00,73.35
23747,4355,71,4.00,51.00
23748,4355,137,4.00,19.46
23749,4356,136,1.00,17.95
23750,4356,6,2.00,158.61
23751,4357,60,10.00,86.26
23752,4357,133,6.00,85.25
23753,4358,158,8.00,64.90
23754,4358,68,5.00,24.01
23755,4358,59,1.00,34.40
23756,4358,112,6.00,17.72
23757,4358,189,2.00,106.63
23758,4358,178,1.00,130.29
23759,4358,71,8.00,51.00
23760,4358,142,3.00,82.31
23761,4359,22,8.00,43.36
23762,4359,103,3.00,143.13
23763,4359,147,10.00,76.74
23764,4360,19,5.00,109.84
23765,4360,167,9.00,102.76
23766,4360,194,2.00,50.00
23767,4360,188,2.00,36.87
23768,4361,186,4.00,33.39
23769,4361,179,5.00,67.33
23770,4361,116,6.00,114.40
23771,4361,188,1.00,36.87
23772,4361,131,10.00,141.91
23773,4362,98,4.00,94.54
23774,4362,62,5.00,81.68
23775,4362,87,8.00,70.27
23776,4362,93,1.00,141.70
23777,4362,176,3.00,99.69
23778,4362,106,10.00,17.25
23779,4362,23,8.00,144.07
23780,4363,138,3.00,98.96
23781,4364,162,4.00,136.96
23782,4364,115,7.00,18.18
23783,4364,127,2.00,106.10
23784,4364,177,10.00,59.94
23785,4364,17,6.00,35.86
23786,4364,133,6.00,85.25
23787,4365,43,10.00,140.33
23788,4365,175,7.00,39.77
23789,4365,145,7.00,156.94
23790,4365,179,7.00,67.33
23791,4366,6,4.00,158.61
23792,4366,150,7.00,82.67
23793,4366,193,9.00,44.06
23794,4367,26,7.00,57.85
23795,4367,172,4.00,124.10
23796,4367,32,8.00,81.69
23797,4367,59,3.00,34.40
23798,4367,28,1.00,118.54
23799,4367,4,9.00,166.69
23800,4367,13,9.00,62.36
23801,4367,16,9.00,108.18
23802,4367,170,8.00,111.55
23803,4367,88,9.00,131.78
23804,4368,151,6.00,66.54
23805,4369,20,2.00,129.88
23806,4369,113,4.00,81.42
23807,4369,168,3.00,183.04
23808,4369,165,4.00,29.37
23809,4369,19,6.00,109.84
23810,4369,76,3.00,78.39
23811,4369,70,9.00,170.91
23812,4369,46,6.00,170.17
23813,4370,30,7.00,66.44
23814,4371,47,7.00,92.50
23815,4371,108,8.00,128.36
23816,4372,91,1.00,30.96
23817,4372,151,7.00,66.54
23818,4372,39,9.00,126.24
23819,4372,177,8.00,59.94
23820,4372,9,1.00,78.00
23821,4372,183,6.00,88.05
23822,4372,179,9.00,67.33
23823,4372,154,2.00,43.67
23824,4373,98,3.00,94.54
23825,4374,22,6.00,43.36
23826,4374,102,9.00,143.32
23827,4374,130,8.00,82.53
23828,4374,154,7.00,43.67
23829,4374,158,1.00,64.90
23830,4374,3,9.00,95.53
23831,4374,31,3.00,95.56
23832,4374,154,2.00,43.67
23833,4374,42,8.00,132.84
23834,4374,3,9.00,95.53
23835,4375,8,6.00,76.10
23836,4375,97,9.00,41.83
23837,4375,165,6.00,29.37
23838,4375,65,10.00,36.90
23839,4375,148,9.00,57.69
23840,4375,22,10.00,43.36
23841,4376,135,2.00,69.08
23842,4377,34,5.00,120.11
23843,4377,134,1.00,73.35
23844,4377,32,7.00,81.69
23845,4377,3,10.00,95.53
23846,4377,155,10.00,120.94
23847,4377,113,9.00,81.42
23848,4377,156,3.00,168.13
23849,4377,145,10.00,156.94
23850,4377,152,9.00,103.32
23851,4378,35,6.00,151.38
23852,4378,58,8.00,170.49
23853,4378,177,2.00,59.94
23854,4378,38,5.00,107.79
23855,4378,125,8.00,108.94
23856,4379,100,10.00,89.92
23857,4379,37,2.00,77.22
23858,4379,9,9.00,78.00
23859,4379,35,3.00,151.38
23860,4379,182,7.00,73.62
23861,4379,141,5.00,36.25
23862,4380,11,1.00,132.19
23863,4380,197,9.00,94.75
23864,4380,36,5.00,179.83
23865,4380,113,6.00,81.42
23866,4380,19,8.00,109.84
23867,4381,181,9.00,132.60
23868,4381,113,3.00,81.42
23869,4381,122,3.00,27.75
23870,4381,85,4.00,111.09
23871,4381,119,9.00,82.28
23872,4381,82,6.00,74.55
23873,4382,10,4.00,75.54
23874,4382,164,10.00,155.40
23875,4382,31,10.00,95.56
23876,4382,100,6.00,89.92
23877,4382,10,8.00,75.54
23878,4382,97,3.00,41.83
23879,4382,153,1.00,109.35
23880,4383,110,8.00,76.77
23881,4384,119,3.00,82.28
23882,4384,142,7.00,82.31
23883,4384,17,5.00,35.86
23884,4384,49,8.00,18.46
23885,4384,169,1.00,143.39
23886,4384,163,9.00,59.03
23887,4384,171,7.00,83.11
23888,4384,176,4.00,99.69
23889,4384,194,9.00,50.00
23890,4385,18,2.00,109.86
23891,4385,118,5.00,88.30
23892,4385,76,6.00,78.39
23893,4385,166,4.00,145.42
23894,4385,77,8.00,121.19
23895,4386,52,1.00,126.99
23896,4387,111,1.00,77.61
23897,4387,104,5.00,17.81
23898,4387,174,9.00,59.66
23899,4388,46,2.00,170.17
23900,4388,171,10.00,83.11
23901,4388,24,8.00,169.69
23902,4388,118,6.00,88.30
23903,4388,28,10.00,118.54
23904,4388,59,7.00,34.40
23905,4388,74,9.00,155.78
23906,4389,81,4.00,117.84
23907,4389,73,9.00,55.51
23908,4389,48,6.00,69.95
23909,4389,46,4.00,170.17
23910,4389,48,1.00,69.95
23911,4389,85,1.00,111.09
23912,4390,21,8.00,153.55
23913,4390,43,10.00,140.33
23914,4390,29,9.00,150.77
23915,4390,148,2.00,57.69
23916,4390,147,1.00,76.74
23917,4390,53,1.00,39.61
23918,4390,83,10.00,102.48
23919,4390,93,5.00,141.70
23920,4390,10,8.00,75.54
23921,4390,146,4.00,110.74
23922,4391,10,3.00,75.54
23923,4391,24,9.00,169.69
23924,4391,160,6.00,144.77
23925,4391,24,1.00,169.69
23926,4391,6,10.00,158.61
23927,4391,99,8.00,40.93
23928,4391,16,3.00,108.18
23929,4392,194,7.00,50.00
23930,4392,32,10.00,81.69
23931,4392,52,5.00,126.99
23932,4392,92,10.00,95.54
23933,4392,70,10.00,170.91
23934,4393,93,7.00,141.70
23935,4393,138,6.00,98.96
23936,4393,175,7.00,39.77
23937,4393,87,4.00,70.27
23938,4393,78,10.00,113.51
23939,4393,95,6.00,146.31
23940,4393,104,9.00,17.81
23941,4393,109,3.00,31.42
23942,4393,126,4.00,71.94
23943,4394,97,9.00,41.83
23944,4394,127,8.00,106.10
23945,4394,143,4.00,19.36
23946,4394,165,10.00,29.37
23947,4394,46,4.00,170.17
23948,4394,186,7.00,33.39
23949,4394,122,1.00,27.75
23950,4394,44,1.00,146.83
23951,4394,124,10.00,92.50
23952,4395,79,7.00,82.45
23953,4395,52,3.00,126.99
23954,4395,64,10.00,46.97
23955,4395,142,8.00,82.31
23956,4395,113,7.00,81.42
23957,4396,29,5.00,150.77
23958,4397,86,9.00,103.76
23959,4398,177,8.00,59.94
23960,4398,10,1.00,75.54
23961,4398,199,9.00,120.75
23962,4398,74,3.00,155.78
23963,4398,13,7.00,62.36
23964,4398,183,7.00,88.05
23965,4398,144,6.00,89.66
23966,4398,94,8.00,71.73
23967,4398,80,8.00,71.15
23968,4399,198,5.00,18.04
23969,4399,37,7.00,77.22
23970,4399,123,2.00,80.89
23971,4399,189,3.00,106.63
23972,4399,75,2.00,70.30
23973,4399,122,7.00,27.75
23974,4400,148,1.00,57.69
23975,4400,181,5.00,132.60
23976,4400,106,3.00,17.25
23977,4401,199,9.00,120.75
23978,4402,5,4.00,116.79
23979,4402,151,7.00,66.54
23980,4402,13,4.00,62.36
23981,4403,170,7.00,111.55
23982,4403,133,4.00,85.25
23983,4404,157,4.00,139.76
23984,4404,44,2.00,146.83
23985,4404,15,10.00,42.70
23986,4404,94,6.00,71.73
23987,4404,37,4.00,77.22
23988,4404,48,2.00,69.95
23989,4404,173,10.00,51.09
23990,4404,45,3.00,104.12
23991,4404,89,6.00,149.08
23992,4405,55,2.00,104.34
23993,4406,184,6.00,83.48
23994,4406,46,4.00,170.17
23995,4406,22,5.00,43.36
23996,4406,194,5.00,50.00
23997,4406,88,8.00,131.78
23998,4406,111,5.00,77.61
23999,4406,121,7.00,80.40
24000,4407,9,9.00,78.00
24001,4407,181,2.00,132.60
24002,4408,17,3.00,35.86
24003,4408,31,10.00,95.56
24004,4408,21,8.00,153.55
24005,4408,121,7.00,80.40
24006,4408,113,8.00,81.42
24007,4408,52,10.00,126.99
24008,4408,157,2.00,139.76
24009,4408,111,3.00,77.61
24010,4409,93,1.00,141.70
24011,4409,21,3.00,153.55
24012,4409,162,4.00,136.96
24013,4409,75,8.00,70.30
24014,4409,165,8.00,29.37
24015,4409,49,10.00,18.46
24016,4409,50,3.00,45.83
24017,4409,98,8.00,94.54
24018,4410,92,8.00,95.54
24019,4410,59,3.00,34.40
24020,4410,91,5.00,30.96
24021,4410,185,3.00,81.48
24022,4410,90,6.00,45.99
24023,4410,48,7.00,69.95
24024,4410,101,6.00,120.64
24025,4410,74,2.00,155.78
24026,4410,100,2.00,89.92
24027,4411,29,5.00,150.77
24028,4412,149,6.00,21.84
24029,4412,106,10.00,17.25
24030,4412,73,9.00,55.51
24031,4412,21,1.00,153.55
24032,4412,148,7.00,57.69
24033,4412,18,5.00,109.86
24034,4412,3,7.00,95.53
24035,4412,87,1.00,70.27
24036,4413,137,5.00,19.46
24037,4413,85,7.00,111.09
24038,4413,172,5.00,124.10
24039,4413,101,3.00,120.64
24040,4413,175,6.00,39.77
24041,4413,10,7.00,75.54
24042,4413,5,3.00,116.79
24043,4414,44,8.00,146.83
24044,4414,4,9.00,166.69
24045,4414,83,4.00,102.48
24046,4414,129,1.00,59.27
24047,4414,104,4.00,17.81
24048,4415,109,8.00,31.42
24049,4415,59,2.00,34.40
24050,4415,144,3.00,89.66
24051,4415,190,1.00,176.93
24052,4415,109,5.00,31.42
24053,4415,153,4.00,109.35
24054,4415,125,10.00,108.94
24055,4415,184,8.00,83.48
24056,4415,174,2.00,59.66
24057,4415,49,7.00,18.46
24058,4416,14,5.00,14.07
24059,4416,28,3.00,118.54
24060,4416,5,3.00,116.79
24061,4417,78,2.00,113.51
24062,4417,94,10.00,71.73
24063,4417,72,10.00,136.86
24064,4417,123,3.00,80.89
24065,4417,88,5.00,131.78
24066,4417,150,6.00,82.67
24067,4417,59,10.00,34.40
24068,4418,66,4.00,88.37
24069,4418,170,2.00,111.55
24070,4418,27,3.00,52.77
24071,4418,190,10.00,176.93
24072,4418,155,1.00,120.94
24073,4418,36,6.00,179.83
24074,4418,75,2.00,70.30
24075,4418,104,3.00,17.81
24076,4419,193,8.00,44.06
24077,4420,166,5.00,145.42
24078,4420,141,2.00,36.25
24079,4420,171,7.00,83.11
24080,4420,174,3.00,59.66
24081,4420,157,1.00,139.76
24082,4420,17,2.00,35.86
24083,4420,111,3.00,77.61
24084,4420,153,10.00,109.35
24085,4420,98,6.00,94.54
24086,4420,88,5.00,131.78
24087,4421,85,5.00,111.09
24088,4421,186,4.00,33.39
24089,4421,163,1.00,59.03
24090,4422,67,2.00,65.55
24091,4422,131,9.00,141.91
24092,4422,84,5.00,135.68
24093,4422,10,9.00,75.54
24094,4422,27,2.00,52.77
24095,4422,23,3.00,144.07
24096,4422,188,10.00,36.87
24097,4422,166,4.00,145.42
24098,4422,53,3.00,39.61
24099,4423,153,6.00,109.35
24100,4423,60,10.00,86.26
24101,4423,151,10.00,66.54
24102,4423,122,2.00,27.75
24103,4423,163,7.00,59.03
24104,4424,107,4.00,140.95
24105,4424,199,1.00,120.75
24106,4424,11,3.00,132.19
24107,4424,6,5.00,158.61
24108,4424,20,2.00,129.88
24109,4425,11,10.00,132.19
24110,4425,86,4.00,103.76
24111,4426,53,8.00,39.61
24112,4426,26,3.00,57.85
24113,4426,9,4.00,78.00
24114,4426,137,4.00,19.46
24115,4426,122,1.00,27.75
24116,4426,84,10.00,135.68
24117,4427,40,7.00,14.12
24118,4427,173,3.00,51.09
24119,4427,130,5.00,82.53
24120,4427,100,1.00,89.92
24121,4427,136,3.00,17.95
24122,4428,121,9.00,80.40
24123,4428,68,2.00,24.01
24124,4428,194,3.00,50.00
24125,4428,70,10.00,170.91
24126,4429,176,5.00,99.69
24127,4429,76,7.00,78.39
24128,4429,49,2.00,18.46
24129,4429,53,8.00,39.61
24130,4430,69,1.00,144.63
24131,4430,45,10.00,104.12
24132,4430,31,9.00,95.56
24133,4430,173,8.00,51.09
24134,4430,13,2.00,62.36
24135,4430,79,7.00,82.45
24136,4431,119,3.00,82.28
24137,4431,46,6.00,170.17
24138,4431,197,4.00,94.75
24139,4432,72,3.00,136.86
24140,4432,13,7.00,62.36
24141,4432,3,2.00,95.53
24142,4432,137,10.00,19.46
24143,4432,164,2.00,155.40
24144,4432,86,7.00,103.76
24145,4432,152,10.00,103.32
24146,4432,108,8.00,128.36
24147,4432,72,5.00,136.86
24148,4433,33,7.00,49.20
24149,4433,105,8.00,115.16
24150,4433,82,7.00,74.55
24151,4433,22,6.00,43.36
24152,4433,65,1.00,36.90
24153,4434,197,8.00,94.75
24154,4435,161,8.00,91.68
24155,4435,81,8.00,117.84
24156,4435,96,2.00,23.96
24157,4435,95,9.00,146.31
24158,4435,128,8.00,120.44
24159,4436,116,6.00,114.40
24160,4436,17,8.00,35.86
24161,4436,65,5.00,36.90
24162,4436,82,7.00,74.55
24163,4436,168,4.00,183.04
24164,4437,28,5.00,118.54
24165,4437,198,5.00,18.04
24166,4437,103,1.00,143.13
24167,4437,178,2.00,130.29
24168,4437,42,6.00,132.84
24169,4437,192,3.00,56.35
24170,4437,63,9.00,93.65
24171,4437,63,1.00,93.65
24172,4438,44,1.00,146.83
24173,4438,132,2.00,70.90
24174,4438,112,5.00,17.72
24175,4438,131,9.00,141.91
24176,4439,138,7.00,98.96
24177,4439,44,2.00,146.83
24178,4439,181,2.00,132.60
24179,4439,46,6.00,170.17
24180,4439,38,3.00,107.79
24181,4439,102,10.00,143.32
24182,4439,198,3.00,18.04
24183,4439,31,1.00,95.56
24184,4439,199,7.00,120.75
24185,4439,102,5.00,143.32
24186,4440,68,5.00,24.01
24187,4440,20,3.00,129.88
24188,4440,164,5.00,155.40
24189,4440,121,8.00,80.40
24190,4440,20,2.00,129.88
24191,4440,87,8.00,70.27
24192,4440,74,7.00,155.78
24193,4440,12,4.00,164.13
24194,4441,120,3.00,27.57
24195,4441,52,7.00,126.99
24196,4441,112,8.00,17.72
24197,4441,46,9.00,170.17
24198,4441,67,3.00,65.55
24199,4441,52,6.00,126.99
24200,4442,58,7.00,170.49
24201,4442,86,2.00,103.76
24202,4442,99,10.00,40.93
24203,4443,74,7.00,155.78
24204,4444,56,5.00,44.83
24205,4444,84,8.00,135.68
24206,4444,95,2.00,146.31
24207,4444,48,8.00,69.95
24208,4444,47,9.00,92.50
24209,4444,64,2.00,46.97
24210,4444,182,1.00,73.62
24211,4445,81,9.00,117.84
24212,4446,26,3.00,57.85
24213,4446,200,2.00,42.11
24214,4446,154,4.00,43.67
24215,4446,129,1.00,59.27
24216,4446,64,5.00,46.97
24217,4447,12,4.00,164.13
24218,4447,162,9.00,136.96
24219,4447,165,6.00,29.37
24220,4447,68,1.00,24.01
24221,4447,10,3.00,75.54
24222,4447,175,8.00,39.77
24223,4447,24,4.00,169.69
24224,4447,84,1.00,135.68
24225,4447,173,3.00,51.09
24226,4447,132,6.00,70.90
24227,4448,37,4.00,77.22
24228,4448,12,4.00,164.13
24229,4449,123,9.00,80.89
24230,4449,50,8.00,45.83
24231,4449,25,4.00,50.94
24232,4449,34,10.00,120.11
24233,4449,6,5.00,158.61
24234,4449,3,9.00,95.53
24235,4449,2,7.00,100.64
24236,4449,9,4.00,78.00
24237,4450,188,2.00,36.87
24238,4450,158,6.00,64.90
24239,4451,72,10.00,136.86
24240,4451,103,9.00,143.13
24241,4451,97,1.00,41.83
24242,4452,159,7.00,99.26
24243,4452,188,7.00,36.87
24244,4452,132,2.00,70.90
24245,4452,6,6.00,158.61
24246,4452,131,7.00,141.91
24247,4453,141,6.00,36.25
24248,4453,128,6.00,120.44
24249,4453,158,4.00,64.90
24250,4453,41,1.00,75.31
24251,4453,157,7.00,139.76
24252,4453,18,4.00,109.86
24253,4453,114,8.00,175.85
24254,4453,195,7.00,32.07
24255,4453,79,10.00,82.45
24256,4453,139,6.00,33.06
24257,4454,119,4.00,82.28
24258,4454,180,5.00,167.43
24259,4454,146,2.00,110.74
24260,4455,109,1.00,31.42
24261,4455,134,2.00,73.35
24262,4455,162,6.00,136.96
24263,4455,63,10.00,93.65
24264,4455,137,7.00,19.46
24265,4455,34,10.00,120.11
24266,4456,69,6.00,144.63
24267,4456,131,7.00,141.91
24268,4456,69,8.00,144.63
24269,4456,133,2.00,85.25
24270,4457,112,2.00,17.72
24271,4457,40,5.00,14.12
24272,4457,156,5.00,168.13
24273,4458,200,7.00,42.11
24274,4458,100,4.00,89.92
24275,4458,99,3.00,40.93
24276,4458,168,5.00,183.04
24277,4458,99,3.00,40.93
24278,4459,90,1.00,45.99
24279,4459,142,6.00,82.31
24280,4459,84,6.00,135.68
24281,4459,116,2.00,114.40
24282,4459,45,6.00,104.12
24283,4460,26,6.00,57.85
24284,4460,75,3.00,70.30
24285,4460,187,1.00,97.73
24286,4460,65,6.00,36.90
24287,4460,149,1.00,21.84
24288,4460,38,7.00,107.79
24289,4460,185,6.00,81.48
24290,4461,125,1.00,108.94
24291,4461,75,8.00,70.30
24292,4461,92,2.00,95.54
24293,4461,62,2.00,81.68
24294,4461,149,4.00,21.84
24295,4461,60,6.00,86.26
24296,4461,194,2.00,50.00
24297,4462,89,1.00,149.08
24298,4462,3,9.00,95.53
24299,4462,58,9.00,170.49
24300,4462,72,3.00,136.86
24301,4462,32,1.00,81.69
24302,4462,161,9.00,91.68
24303,4462,165,6.00,29.37
24304,4462,88,5.00,131.78
24305,4463,199,6.00,120.75
24306,4463,138,9.00,98.96
24307,4463,21,1.00,153.55
24308,4463,154,8.00,43.67
24309,4463,129,9.00,59.27
24310,4464,156,8.00,168.13
24311,4464,122,7.00,27.75
24312,4464,108,7.00,128.36
24313,4464,156,9.00,168.13
24314,4465,118,6.00,88.30
24315,4465,198,3.00,18.04
24316,4466,77,5.00,121.19
24317,4466,184,4.00,83.48
24318,4466,6,1.00,158.61
24319,4466,53,2.00,39.61
24320,4466,153,5.00,109.35
24321,4466,22,1.00,43.36
24322,4466,35,6.00,151.38
24323,4466,65,10.00,36.90
24324,4466,110,1.00,76.77
24325,4467,189,2.00,106.63
24326,4467,22,10.00,43.36
24327,4467,116,10.00,114.40
24328,4467,7,4.00,60.61
24329,4467,88,3.00,131.78
24330,4467,7,4.00,60.61
24331,4468,57,6.00,17.10
24332,4468,172,7.00,124.10
24333,4468,144,7.00,89.66
24334,4469,56,5.00,44.83
24335,4469,68,4.00,24.01
24336,4469,190,6.00,176.93
24337,4469,192,2.00,56.35
24338,4469,131,10.00,141.91
24339,4469,153,10.00,109.35
24340,4469,121,1.00,80.40
24341,4470,64,8.00,46.97
24342,4470,114,8.00,175.85
24343,4470,191,6.00,30.62
24344,4470,189,1.00,106.63
24345,4470,66,6.00,88.37
24346,4470,147,1.00,76.74
24347,4470,194,8.00,50.00
24348,4470,168,10.00,183.04
24349,4470,43,3.00,140.33
24350,4470,98,8.00,94.54
24351,4471,124,8.00,92.50
24352,4471,192,6.00,56.35
24353,4471,130,8.00,82.53
24354,4471,136,3.00,17.95
24355,4471,18,8.00,109.86
24356,4471,104,4.00,17.81
24357,4471,14,4.00,14.07
24358,4471,133,2.00,85.25
24359,4472,195,2.00,32.07
24360,4472,192,3.00,56.35
24361,4472,97,6.00,41.83
24362,4473,128,4.00,120.44
24363,4473,193,7.00,44.06
24364,4473,103,6.00,143.13
24365,4473,13,8.00,62.36
24366,4473,124,9.00,92.50
24367,4473,38,6.00,107.79
24368,4473,6,6.00,158.61
24369,4474,139,5.00,33.06
24370,4474,21,2.00,153.55
24371,4474,136,8.00,17.95
24372,4474,193,5.00,44.06
24373,4475,92,6.00,95.54
24374,4475,38,4.00,107.79
24375,4475,87,10.00,70.27
24376,4476,151,3.00,66.54
24377,4476,27,9.00,52.77
24378,4477,198,9.00,18.04
24379,4478,64,1.00,46.97
24380,4478,100,3.00,89.92
24381,4478,114,3.00,175.85
24382,4478,66,1.00,88.37
24383,4478,14,4.00,14.07
24384,4478,68,8.00,24.01
24385,4478,172,10.00,124.10
24386,4478,48,4.00,69.95
24387,4478,163,2.00,59.03
24388,4479,5,5.00,116.79
24389,4479,10,10.00,75.54
24390,4479,142,7.00,82.31
24391,4479,199,1.00,120.75
24392,4479,96,2.00,23.96
24393,4479,25,3.00,50.94
24394,4480,67,1.00,65.55
24395,4480,61,4.00,62.49
24396,4480,153,9.00,109.35
24397,4480,161,6.00,91.68
24398,4480,80,4.00,71.15
24399,4480,62,7.00,81.68
24400,4480,62,6.00,81.68
24401,4480,9,5.00,78.00
24402,4480,1,8.00,59.67
24403,4481,54,10.00,80.27
24404,4481,18,5.00,109.86
24405,4481,47,7.00,92.50
24406,4481,122,1.00,27.75
24407,4481,89,1.00,149.08
24408,4482,101,8.00,120.64
24409,4482,60,3.00,86.26
24410,4482,25,1.00,50.94
24411,4482,130,3.00,82.53
24412,4482,39,3.00,126.24
24413,4482,160,2.00,144.77
24414,4482,94,9.00,71.73
24415,4482,134,9.00,73.35
24416,4482,97,8.00,41.83
24417,4482,35,7.00,151.38
24418,4483,164,7.00,155.40
24419,4483,176,4.00,99.69
24420,4484,196,9.00,108.34
24421,4484,98,8.00,94.54
24422,4484,84,8.00,135.68
24423,4484,104,4.00,17.81
24424,4484,17,5.00,35.86
24425,4484,186,4.00,33.39
24426,4484,181,6.00,132.60
24427,4485,38,4.00,107.79
24428,4485,16,5.00,108.18
24429,4485,156,7.00,168.13
24430,4485,14,3.00,14.07
24431,4485,54,5.00,80.27
24432,4485,105,3.00,115.16
24433,4485,94,8.00,71.73
24434,4485,47,10.00,92.50
