id_pagamento,id_pedido,valor,metodo_pagamento,data_pagamento,status_pagamento
4062,4062,1003.10,Boleto,2024-06-08 21:32:35,Aprovado
4063,4063,5513.08,PIX,2025-05-25 21:02:29,Aprovado
4064,4064,1195.56,Boleto,2024-01-27 20:23:57,Aprovado
4065,4065,106.32,PIX,2024-05-26 21:27:14,Recusado
4066,4066,7688.81,Cartão de Débito,2024-06-28 22:46:36,Aprovado
4067,4067,3541.26,Cartão de Crédito,2024-06-19 12:35:02,Aprovado
4068,4068,5027.33,Dinheiro,2025-05-23 13:52:21,Aprovado
4069,4069,2532.84,Dinheiro,2025-03-28 22:14:02,Aprovado
4070,4070,411.55,Boleto,2025-03-02 16:42:39,Recusado
4071,4071,2431.49,Cartão de Débito,2024-07-15 18:12:21,Recusado
4072,4072,941.67,Boleto,2024-04-11 11:08:57,Pendente
4073,4073,3887.54,Cartão de Débito,2025-05-11 22:27:47,Aprovado
4074,4074,622.55,PIX,2025-05-08 05:56:49,Aprovado
4075,4075,569.79,Cartão de Débito,2024-06-01 11:54:53,Aprovado
4076,4076,5447.45,Cartão de Crédito,2024-05-01 02:22:16,Aprovado
4077,4077,5064.10,PIX,2025-05-07 18:09:22,Aprovado
4078,4078,2378.20,Boleto,2024-11-01 09:21:37,Aprovado
4079,4079,3494.54,Boleto,2025-01-01 23:20:04,Aprovado
4080,4080,2276.99,Boleto,2024-08-29 21:24:45,Aprovado
4081,4081,2658.73,Cartão de Débito,2024-11-01 04:44:13,Aprovado
4082,4082,192.42,PIX,2024-09-19 05:41:28,Aprovado
4083,4083,3600.83,Cartão de Crédito,2024-10-19 12:15:06,Recusado
4084,4084,6353.64,Cartão de Débito,2024-01-28 15:13:50,Aprovado
4085,4085,156.00,Boleto,2025-05-26 08:31:15,Aprovado
4086,4086,3220.04,Boleto,2025-04-08 09:11:59,Aprovado
4087,4087,5006.34,Dinheiro,2025-02-28 18:46:08,Aprovado
4088,4088,4521.92,PIX,2024-10-05 07:38:57,Aprovado
4089,4089,5158.35,Cartão de Crédito,2025-03-24 21:01:09,Aprovado
4090,4090,4298.05,Boleto,2024-09-06 03:34:22,Aprovado
4091,4091,1621.70,Cartão de Crédito,2024-03-22 12:02:17,Aprovado
4092,4092,2048.27,Dinheiro,2024-01-01 19:18:35,Recusado
4093,4093,5225.08,Cartão de Débito,2025-03-14 09:56:44,Recusado
4094,4094,1073.74,Dinheiro,2024-11-25 09:47:19,Aprovado
4095,4095,368.10,PIX,2025-01-28 17:47:43,Aprovado
4096,4096,4146.33,Cartão de Débito,2024-09-03 10:04:04,Aprovado
4097,4097,1764.78,Boleto,2024-03-01 17:27:57,Aprovado
4098,4098,2336.58,Cartão de Crédito,2025-04-12 09:02:27,Aprovado
4099,4099,5303.89,Boleto,2024-10-21 01:58:21,Recusado
4100,4100,2364.66,Cartão de Crédito,2024-01-03 08:39:51,Aprovado
4101,4101,975.06,Dinheiro,2024-12-26 06:14:09,Aprovado
4102,4102,4712.98,Dinheiro,2024-11-07 18:27:38,Aprovado
4103,4103,2715.11,Cartão de Crédito,2024-02-15 12:56:37,Aprovado
4104,4104,1257.84,Dinheiro,2024-08-14 21:56:57,Aprovado
4105,4105,2981.72,Cartão de Crédito,2024-01-18 03:12:01,Aprovado
4106,4106,2636.14,Dinheiro,2024-03-15 02:19:26,Aprovado
4107,4107,2709.34,PIX,2024-11-17 02:53:44,Aprovado
4108,4108,4473.59,Dinheiro,2025-04-11 02:12:07,Aprovado
4109,4109,143.39,Boleto,2024-03-25 22:04:33,Aprovado
4110,4110,2090.99,Dinheiro,2024-07-06 23:45:14,Aprovado
4111,4111,3812.98,Boleto,2024-06-07 03:44:47,Aprovado
4112,4112,5766.12,Dinheiro,2024-11-13 07:03:16,Aprovado
4113,4113,1963.46,Dinheiro,2025-01-30 18:15:35,Aprovado
4114,4114,2823.59,PIX,2024-08-30 11:57:04,Aprovado
4115,4115,2254.33,Dinheiro,2024-09-21 20:13:14,Aprovado
4116,4116,4271.40,Cartão de Crédito,2024-12-19 23:57:53,Aprovado
4117,4117,3921.64,Cartão de Crédito,2024-06-10 14:01:45,Recusado
4118,4118,1095.10,Boleto,2024-10-29 19:58:37,Aprovado
4119,4119,1748.10,Cartão de Crédito,2024-08-28 07:54:25,Aprovado
4120,4120,1702.62,Boleto,2024-12-18 11:17:47,Aprovado
4121,4121,3067.47,Cartão de Débito,2025-01-31 15:48:30,Aprovado
4122,4122,1052.89,Dinheiro,2025-04-10 01:24:45,Aprovado
4123,4123,262.02,PIX,2024-10-22 04:01:14,Aprovado
4124,4124,1095.89,Cartão de Débito,2024-07-26 18:20:49,Aprovado
4125,4125,3544.23,Boleto,2025-05-08 01:02:09,Aprovado
4126,4126,1626.64,PIX,2024-06-15 18:44:13,Aprovado
4127,4127,724.00,Dinheiro,2024-05-28 08:09:25,Aprovado
4128,4128,4461.83,Dinheiro,2024-01-27 22:46:11,Aprovado
4129,4129,2154.26,Boleto,2024-07-19 06:20:22,Recusado
4130,4130,120.44,Dinheiro,2024-04-17 04:25:11,Aprovado
4131,4131,5235.81,Boleto,2024-10-14 15:00:40,Aprovado
4132,4132,3917.57,PIX,2024-02-16 05:44:12,Pendente
4133,4133,4301.55,PIX,2024-02-26 17:34:20,Aprovado
4134,4134,3747.07,Cartão de Débito,2024-02-18 21:50:34,Aprovado
4135,4135,2714.91,Cartão de Débito,2024-10-20 03:15:23,Aprovado
4136,4136,3351.03,PIX,2024-01-18 02:11:29,Aprovado
4137,4137,2322.70,PIX,2025-01-18 22:50:49,Aprovado
4138,4138,5133.29,Dinheiro,2025-01-28 13:59:11,Aprovado
4139,4139,163.72,Cartão de Débito,2024-05-10 16:07:36,Recusado
4140,4140,1755.45,PIX,2024-08-31 20:12:35,Aprovado
4141,4141,3641.23,Cartão de Crédito,2024-09-02 16:19:36,Aprovado
4142,4142,3639.95,Boleto,2024-04-21 10:12:48,Aprovado
4143,4143,2362.06,Dinheiro,2024-06-24 04:07:23,Aprovado
4144,4144,2387.84,Boleto,2024-12-24 23:52:50,Aprovado
4145,4145,960.58,PIX,2024-07-21 09:42:06,Aprovado
4146,4146,2004.53,Dinheiro,2024-06-05 09:20:30,Aprovado
4147,4147,1991.95,PIX,2024-07-06 10:52:39,Aprovado
4148,4148,4845.40,PIX,2025-03-11 11:19:32,Aprovado
4149,4149,6140.56,PIX,2024-04-04 10:35:59,Aprovado
4150,4150,3985.39,Cartão de Débito,2024-03-03 06:56:04,Aprovado
4151,4151,6591.44,Cartão de Crédito,2024-05-20 19:23:46,Recusado
4152,4152,5525.43,Dinheiro,2024-02-27 17:43:07,Aprovado
4153,4153,4814.68,Cartão de Crédito,2024-03-23 03:20:14,Recusado
4154,4154,3035.87,Boleto,2025-04-04 08:45:50,Aprovado
4155,4155,1853.82,Cartão de Crédito,2024-05-25 04:09:46,Aprovado
4156,4156,5518.44,Boleto,2025-02-02 20:41:16,Aprovado
4157,4157,288.45,Cartão de Crédito,2024-10-20 22:36:03,Aprovado
4158,4158,3330.94,Cartão de Crédito,2024-02-24 03:04:10,Aprovado
4159,4159,1027.34,PIX,2024-09-01 08:41:17,Aprovado
4160,4160,1836.34,Boleto,2024-02-10 15:09:56,Aprovado
4161,4161,2936.17,Cartão de Crédito,2024-03-23 05:43:34,Aprovado
4162,4162,3498.00,Cartão de Crédito,2024-04-30 19:58:51,Aprovado
4163,4163,736.22,Boleto,2024-03-28 17:10:58,Aprovado
4164,4164,2098.78,Cartão de Crédito,2024-06-19 18:46:32,Aprovado
4165,4165,1965.68,Cartão de Crédito,2024-09-08 09:07:52,Aprovado
4166,4166,3452.10,PIX,2025-05-14 18:18:59,Aprovado
4167,4167,3431.25,Dinheiro,2025-04-27 02:43:11,Aprovado
4168,4168,4001.92,Cartão de Débito,2024-02-18 08:30:19,Aprovado
4169,4169,1120.74,Cartão de Débito,2025-02-15 02:58:10,Aprovado
4170,4170,4579.12,Boleto,2025-01-02 17:12:59,Aprovado
4171,4171,2613.86,Dinheiro,2025-02-04 14:39:05,Aprovado
4172,4172,3602.77,Dinheiro,2024-12-29 21:34:32,Recusado
4173,4173,3764.99,Cartão de Crédito,2024-02-17 06:40:15,Aprovado
4174,4174,2871.40,PIX,2025-02-13 09:56:34,Recusado
4175,4175,328.56,Cartão de Crédito,2024-03-29 23:03:02,Aprovado
4176,4176,2248.44,Boleto,2024-12-19 11:55:31,Aprovado
4177,4177,5082.95,Dinheiro,2025-01-19 14:48:26,Aprovado
4178,4178,909.56,Cartão de Crédito,2025-02-26 11:10:28,Aprovado
4179,4179,1997.23,Cartão de Débito,2025-02-27 02:55:54,Aprovado
4180,4180,4587.98,Dinheiro,2025-04-16 03:50:29,Recusado
4181,4181,2125.15,Dinheiro,2024-04-03 05:45:06,Aprovado
4182,4182,5474.15,PIX,2025-03-06 22:19:19,Aprovado
4183,4183,2457.96,Cartão de Crédito,2024-06-06 11:03:22,Aprovado
4184,4184,4374.60,Cartão de Crédito,2024-03-07 06:21:59,Pendente
4185,4185,1335.35,Cartão de Crédito,2024-10-07 08:17:47,Recusado
4186,4186,2125.24,Dinheiro,2025-02-27 15:02:30,Aprovado
4187,4187,2446.11,Dinheiro,2024-12-06 09:56:21,Recusado
4188,4188,2356.39,Boleto,2025-05-24 15:33:32,Aprovado
4189,4189,3772.99,PIX,2024-06-25 11:13:51,Aprovado
4190,4190,1486.35,Cartão de Débito,2024-11-12 05:38:40,Aprovado
4191,4191,6324.46,Dinheiro,2024-02-22 04:41:49,Aprovado
4192,4192,3774.48,Dinheiro,2024-12-15 09:37:27,Aprovado
4193,4193,4851.66,Cartão de Débito,2024-07-02 20:05:23,Aprovado
4194,4194,5378.19,Cartão de Crédito,2024-05-02 13:08:53,Aprovado
4195,4195,1839.60,Cartão de Débito,2024-07-03 18:32:42,Aprovado
4196,4196,3501.58,Cartão de Débito,2025-01-15 09:43:57,Aprovado
4197,4197,1777.81,Dinheiro,2024-08-23 15:56:46,Aprovado
4198,4198,5591.23,PIX,2024-01-08 23:58:27,Aprovado
4199,4199,4607.45,Boleto,2024-02-18 00:17:47,Aprovado
4200,4200,3773.37,PIX,2025-04-29 19:59:55,Recusado
4201,4201,1950.85,PIX,2024-01-10 07:20:54,Aprovado
4202,4202,5927.11,Boleto,2024-10-15 07:16:07,Aprovado
4203,4203,4495.29,Cartão de Débito,2025-03-06 22:50:17,Aprovado
4204,4204,4305.14,Cartão de Crédito,2025-03-22 18:55:08,Aprovado
4205,4205,3000.47,Cartão de Crédito,2024-06-22 16:03:14,Aprovado
4206,4206,1289.05,Cartão de Crédito,2024-07-13 14:55:42,Aprovado
4207,4207,2084.12,Cartão de Débito,2024-09-22 23:20:24,Aprovado
4208,4208,1588.56,PIX,2024-08-01 22:51:46,Aprovado
4209,4209,208.68,Boleto,2024-12-17 03:47:44,Recusado
4210,4210,1839.52,Cartão de Crédito,2024-10-16 07:02:17,Pendente
4211,4211,1295.74,Dinheiro,2024-06-04 01:33:49,Aprovado
4212,4212,4194.60,Dinheiro,2024-03-02 08:49:45,Pendente
4213,4213,3375.45,Cartão de Débito,2025-03-31 02:03:55,Pendente
4214,4214,3762.52,Cartão de Débito,2024-10-19 09:21:52,Aprovado
4215,4215,699.50,Dinheiro,2024-12-26 20:33:36,Aprovado
4216,4216,859.77,Dinheiro,2024-02-24 19:07:50,Aprovado
4217,4217,794.16,PIX,2025-03-16 04:51:37,Aprovado
4218,4218,1542.04,PIX,2024-12-16 16:38:02,Aprovado
4219,4219,185.00,Dinheiro,2025-05-06 03:21:00,Aprovado
4220,4220,942.16,PIX,2024-10-07 01:42:48,Aprovado
4221,4221,3892.37,Boleto,2024-03-05 01:24:27,Aprovado
4222,4222,720.35,Cartão de Débito,2024-01-11 05:43:36,Aprovado
4223,4223,132.24,Boleto,2024-04-03 11:02:50,Aprovado
4224,4224,488.88,Cartão de Débito,2024-07-11 12:55:36,Aprovado
4225,4225,2883.81,PIX,2025-03-27 04:57:37,Aprovado
4226,4226,5381.22,Cartão de Crédito,2025-04-24 22:02:39,Recusado
4227,4227,1698.57,Dinheiro,2024-03-05 11:21:38,Aprovado
4228,4228,1314.06,Cartão de Crédito,2024-08-29 12:00:01,Pendente
4229,4229,116.16,Cartão de Débito,2025-02-13 09:48:56,Aprovado
4230,4230,2803.51,PIX,2024-07-01 07:28:35,Aprovado
4231,4231,4321.26,Boleto,2024-03-09 11:00:58,Aprovado
4232,4232,1741.69,Dinheiro,2024-07-16 19:12:52,Aprovado
4233,4233,3640.36,PIX,2024-05-25 05:42:30,Pendente
4234,4234,5584.77,Dinheiro,2024-05-24 23:08:32,Aprovado
4235,4235,2662.95,Cartão de Crédito,2024-01-14 09:27:11,Aprovado
4236,4236,2245.91,Cartão de Crédito,2024-11-07 09:39:53,Aprovado
4237,4237,4875.08,PIX,2024-02-13 21:54:12,Recusado
4238,4238,5138.94,Boleto,2025-03-28 11:54:31,Aprovado
4239,4239,2068.60,Cartão de Débito,2024-03-05 13:33:03,Aprovado
4240,4240,4763.92,Dinheiro,2025-01-10 12:18:02,Aprovado
4241,4241,2388.31,Dinheiro,2024-03-25 06:07:16,Aprovado
4242,4242,3474.70,PIX,2025-05-18 10:43:59,Aprovado
4243,4243,5633.83,Cartão de Débito,2024-02-29 13:20:10,Aprovado
4244,4244,3480.86,Boleto,2024-02-22 20:47:11,Aprovado
4245,4245,3018.78,Cartão de Débito,2024-01-06 14:10:34,Aprovado
4246,4246,3191.43,Cartão de Débito,2024-07-24 15:25:55,Aprovado
4247,4247,1580.94,Boleto,2024-07-20 18:48:01,Recusado
4248,4248,5156.19,PIX,2024-02-28 20:15:40,Aprovado
4249,4249,2201.21,Cartão de Débito,2025-04-09 19:21:23,Aprovado
4250,4250,4946.81,Dinheiro,2024-10-05 00:44:35,Aprovado
4251,4251,435.54,Cartão de Crédito,2025-03-15 22:13:44,Aprovado
4252,4252,966.00,Dinheiro,2024-02-27 09:52:18,Aprovado
4253,4253,2246.50,Boleto,2024-05-27 04:37:02,Aprovado
4254,4254,1679.52,Dinheiro,2024-09-04 17:19:57,Aprovado
4255,4255,1847.35,PIX,2025-05-25 17:51:37,Aprovado
4256,4256,3857.59,Cartão de Crédito,2024-06-23 18:27:13,Aprovado
4257,4257,3479.58,Boleto,2024-06-02 11:47:38,Recusado
4258,4258,4862.51,Boleto,2024-03-04 00:47:37,Aprovado
4259,4259,1647.51,Cartão de Débito,2024-12-27 03:37:43,Aprovado
4260,4260,1076.60,Dinheiro,2024-07-04 11:05:21,Aprovado
4261,4261,317.22,Cartão de Débito,2024-01-03 04:36:43,Aprovado
4262,4262,3554.77,Cartão de Crédito,2025-03-06 04:39:00,Aprovado
4263,4263,4111.49,Boleto,2024-03-12 02:52:14,Pendente
4264,4264,4547.79,Boleto,2024-09-11 22:09:42,Aprovado
4265,4265,4611.87,Dinheiro,2024-09-23 02:46:06,Aprovado
4266,4266,601.08,Cartão de Crédito,2024-04-04 10:11:17,Aprovado
4267,4267,4740.21,PIX,2025-03-12 20:34:35,Aprovado
4268,4268,3178.25,Cartão de Crédito,2025-02-19 23:10:39,Aprovado
4269,4269,4015.21,Dinheiro,2024-03-21 02:16:59,Aprovado
4270,4270,1586.83,Cartão de Crédito,2024-10-28 00:19:04,Aprovado
4271,4271,3563.18,PIX,2024-12-01 20:20:23,Aprovado
4272,4272,2456.42,Cartão de Débito,2025-05-02 22:02:36,Aprovado
4273,4273,120.44,Cartão de Débito,2025-03-11 10:43:05,Aprovado
4274,4274,4464.10,Cartão de Crédito,2025-02-21 07:53:58,Aprovado
4275,4275,2298.98,PIX,2024-09-14 07:00:04,Aprovado
4276,4276,3809.52,Boleto,2025-04-11 05:14:32,Aprovado
4277,4277,1303.63,Cartão de Débito,2024-12-25 03:16:39,Aprovado
4278,4278,3351.73,PIX,2024-10-29 01:38:19,Aprovado
4279,4279,5991.15,Cartão de Crédito,2025-04-13 04:41:59,Aprovado
4280,4280,361.92,Dinheiro,2024-06-12 05:02:31,Aprovado
4281,4281,4395.13,Boleto,2024-01-16 07:12:53,Aprovado
4282,4282,3200.51,PIX,2024-02-18 02:50:47,Aprovado
4283,4283,1256.57,Cartão de Crédito,2024-09-16 08:16:59,Aprovado
4284,4284,1447.70,Dinheiro,2024-08-04 21:54:56,Aprovado
4285,4285,3224.86,Dinheiro,2025-04-30 10:03:27,Aprovado
4286,4286,805.12,Cartão de Crédito,2024-03-13 01:11:35,Aprovado
4287,4287,2323.40,Cartão de Débito,2025-02-03 21:26:13,Aprovado
4288,4288,2941.01,Dinheiro,2024-09-24 17:48:38,Aprovado
4289,4289,4453.09,PIX,2024-01-19 01:11:53,Aprovado
4290,4290,910.07,Boleto,2025-02-19 00:24:18,Recusado
4291,4291,3335.68,Boleto,2024-09-23 20:33:08,Aprovado
4292,4292,2954.88,Cartão de Débito,2025-05-09 23:50:38,Aprovado
4293,4293,2801.15,Cartão de Crédito,2024-05-26 22:21:50,Pendente
4294,4294,1564.20,Cartão de Débito,2024-10-28 01:26:31,Aprovado
4295,4295,1074.83,Dinheiro,2024-08-23 10:10:51,Aprovado
4296,4296,2040.45,Cartão de Débito,2024-12-18 08:13:58,Aprovado
4297,4297,3852.90,Cartão de Crédito,2024-09-11 17:59:45,Aprovado
4298,4298,3467.73,Cartão de Crédito,2024-06-10 00:18:55,Aprovado
4299,4299,5003.18,Boleto,2025-05-23 00:25:25,Recusado
4300,4300,4559.10,Dinheiro,2025-01-01 08:41:50,Aprovado
4301,4301,1990.35,Cartão de Débito,2024-06-09 03:01:09,Aprovado
4302,4302,1183.67,Boleto,2024-04-09 16:28:23,Aprovado
4303,4303,4961.03,Cartão de Débito,2024-07-15 11:18:29,Aprovado
4304,4304,1230.29,Dinheiro,2024-10-12 23:22:24,Recusado
4305,4305,983.60,Cartão de Crédito,2025-03-13 10:18:07,Aprovado
4306,4306,1472.34,PIX,2024-03-06 14:42:41,Aprovado
4307,4307,1733.89,PIX,2024-03-09 10:58:35,Aprovado
4308,4308,2886.53,Cartão de Débito,2024-05-25 22:43:26,Aprovado
4309,4309,2534.31,Cartão de Crédito,2024-11-17 09:03:59,Aprovado
4310,4310,2042.59,PIX,2024-07-31 14:34:25,Aprovado
4311,4311,2554.05,Cartão de Crédito,2024-01-26 15:03:04,Aprovado
4312,4312,1456.14,PIX,2024-05-09 14:04:48,Aprovado
4313,4313,5136.71,PIX,2025-01-24 06:25:05,Aprovado
4314,4314,6418.16,Boleto,2025-04-20 03:53:06,Aprovado
4315,4315,108.94,Cartão de Débito,2025-02-22 22:23:05,Aprovado
4316,4316,4015.36,Cartão de Crédito,2024-12-21 20:36:01,Aprovado
4317,4317,682.00,Cartão de Crédito,2024-08-04 18:04:12,Aprovado
4318,4318,144.06,Dinheiro,2024-05-21 06:33:56,Aprovado
4319,4319,4006.33,Cartão de Débito,2025-05-29 19:36:36,Aprovado
4320,4320,2790.90,Cartão de Crédito,2024-07-18 19:57:49,Aprovado
4321,4321,3578.82,PIX,2024-03-25 03:08:29,Aprovado
4322,4322,1431.74,Boleto,2024-02-01 13:22:52,Aprovado
4323,4323,1452.09,Cartão de Débito,2025-03-06 12:10:48,Aprovado
4324,4324,1774.31,Dinheiro,2024-11-16 16:51:21,Aprovado
4325,4325,975.63,Cartão de Crédito,2025-01-29 00:19:05,Aprovado
4326,4326,2400.19,Cartão de Crédito,2024-06-26 16:48:29,Aprovado
4327,4327,248.20,Cartão de Débito,2025-01-30 05:15:56,Aprovado
4328,4328,1826.53,Boleto,2024-12-30 00:57:55,Pendente
4329,4329,3869.61,Cartão de Débito,2024-04-07 23:39:49,Aprovado
4330,4330,2953.11,Cartão de Débito,2024-10-11 09:10:45,Aprovado
4331,4331,2457.98,Cartão de Crédito,2024-01-30 12:52:50,Aprovado
4332,4332,260.60,PIX,2024-03-18 07:49:28,Aprovado
4333,4333,374.60,Boleto,2024-06-30 16:00:49,Aprovado
4334,4334,1521.62,Cartão de Débito,2024-11-18 21:19:28,Aprovado
4335,4335,632.85,Boleto,2024-04-24 15:10:23,Aprovado
4336,4336,2170.15,Cartão de Débito,2024-09-16 08:31:33,Aprovado
4337,4337,3261.61,Boleto,2025-04-23 12:05:25,Aprovado
4338,4338,4034.90,Boleto,2024-04-02 03:04:07,Aprovado
4339,4339,2846.39,Cartão de Débito,2024-04-30 18:25:56,Aprovado
4340,4340,200.34,Dinheiro,2024-08-02 00:27:01,Aprovado
4341,4341,4370.41,Cartão de Crédito,2024-11-14 08:50:16,Recusado
4342,4342,3846.48,Cartão de Crédito,2024-01-21 20:47:08,Aprovado
4343,4343,3607.08,Cartão de Débito,2025-05-19 11:58:58,Aprovado
4344,4344,2132.05,PIX,2025-05-14 02:13:32,Aprovado
4345,4345,784.70,Cartão de Débito,2024-03-29 03:52:20,Pendente
4346,4346,2603.79,Cartão de Débito,2024-11-25 21:40:06,Aprovado
4347,4347,3671.06,Cartão de Crédito,2024-11-30 12:14:04,Aprovado
4348,4348,5613.65,Cartão de Débito,2025-03-02 03:10:21,Aprovado
4349,4349,3102.96,Cartão de Débito,2024-07-02 22:52:04,Aprovado
4350,4350,2298.13,Dinheiro,2024-02-13 19:10:45,Aprovado
4351,4351,2988.73,Cartão de Débito,2024-11-15 13:57:57,Aprovado
4352,4352,4304.44,Cartão de Crédito,2024-01-21 21:38:36,Aprovado
4353,4353,102.18,PIX,2025-02-25 23:33:29,Aprovado
4354,4354,3164.19,Dinheiro,2024-03-06 09:40:23,Aprovado
4355,4355,648.59,Dinheiro,2025-04-21 06:48:40,Aprovado
4356,4356,335.17,Dinheiro,2025-05-20 00:51:16,Aprovado
4357,4357,1374.10,Boleto,2024-04-24 21:51:13,Aprovado
4358,4358,1778.45,Boleto,2024-05-31 01:26:25,Aprovado
4359,4359,1543.67,Cartão de Crédito,2024-07-19 23:08:26,Aprovado
4360,4360,1647.78,Dinheiro,2024-04-18 01:00:11,Recusado
4361,4361,2612.58,Dinheiro,2025-01-20 15:17:56,Aprovado
4362,4362,3114.55,Boleto,2025-05-27 06:09:50,Aprovado
4363,4363,296.88,PIX,2024-04-27 11:24:24,Recusado
4364,4364,2213.36,Cartão de Débito,2025-05-14 19:43:13,Aprovado
4365,4365,3251.58,Cartão de Débito,2024-05-02 00:10:21,Aprovado
4366,4366,1609.67,Cartão de Débito,2024-08-04 16:07:07,Aprovado
4367,4367,6890.10,Cartão de Crédito,2024-11-14 02:06:54,Aprovado
4368,4368,399.24,Dinheiro,2024-10-11 01:55:19,Aprovado
4369,4369,4705.46,Cartão de Crédito,2024-05-09 12:41:29,Aprovado
4370,4370,465.08,PIX,2025-05-22 03:05:20,Aprovado
4371,4371,1674.38,PIX,2024-10-05 02:53:31,Pendente
4372,4372,3412.03,Cartão de Crédito,2025-01-25 13:21:27,Aprovado
4373,4373,283.62,PIX,2025-05-08 10:50:04,Aprovado
4374,4374,5737.15,PIX,2024-11-10 12:33:41,Aprovado
4375,4375,2331.10,Dinheiro,2025-04-13 23:17:09,Aprovado
4376,4376,138.16,Cartão de Crédito,2025-04-17 16:22:03,Aprovado
4377,4377,7146.88,Dinheiro,2024-11-13 08:11:27,Aprovado
4378,4378,3802.55,Cartão de Crédito,2024-12-06 20:07:12,Pendente
4379,4379,2906.37,PIX,2024-07-04 00:54:20,Aprovado
4380,4380,3251.33,Cartão de Crédito,2024-12-08 03:06:50,Aprovado
4381,4381,3153.09,Cartão de Débito,2024-05-27 22:42:18,Aprovado
4382,4382,4190.44,Cartão de Débito,2024-12-12 23:05:23,Pendente
4383,4383,614.16,Dinheiro,2024-09-06 23:06:45,Recusado
4384,4384,3255.18,Dinheiro,2024-11-14 23:14:07,Aprovado
4385,4385,2682.76,Dinheiro,2024-01-07 16:50:59,Aprovado
4386,4386,126.99,Dinheiro,2024-12-22 07:41:37,Aprovado
4387,4387,703.60,Cartão de Débito,2024-10-11 14:10:36,Aprovado
4388,4388,5886.98,Cartão de Crédito,2024-07-19 14:40:34,Aprovado
4389,4389,2252.37,PIX,2025-02-20 19:00:24,Aprovado
4390,4390,7000.94,Cartão de Crédito,2024-04-09 10:48:06,Aprovado
4391,4391,5030.22,Cartão de Débito,2024-02-15 09:41:26,Recusado
4392,4392,4466.35,Dinheiro,2024-01-12 04:33:48,Aprovado
4393,4393,4700.40,Cartão de Débito,2024-06-26 00:04:52,Recusado
4394,4394,3610.40,Cartão de Débito,2025-05-04 05:34:52,Aprovado
4395,4395,2656.24,Dinheiro,2025-04-14 20:19:20,Aprovado
4396,4396,753.85,Boleto,2025-02-01 04:22:15,Aprovado
4397,4397,933.84,Dinheiro,2024-12-07 10:28:39,Pendente
4398,4398,4843.02,Boleto,2025-03-18 22:33:25,Aprovado
4399,4399,1447.26,Cartão de Débito,2025-03-10 02:17:40,Aprovado
4400,4400,772.44,Boleto,2025-02-11 16:49:12,Aprovado
4401,4401,1086.75,Cartão de Débito,2024-07-30 08:38:00,Aprovado
4402,4402,1182.38,Cartão de Crédito,2024-02-10 12:31:25,Aprovado
4403,4403,1121.85,PIX,2025-01-04 00:25:21,Aprovado
4404,4404,3876.60,PIX,2025-03-14 20:52:53,Aprovado
4405,4405,208.68,PIX,2025-01-04 10:30:24,Aprovado
4406,4406,3653.45,Cartão de Crédito,2024-08-27 06:25:55,Aprovado
4407,4407,967.20,Boleto,2024-10-06 00:11:07,Aprovado
4408,4408,5287.99,Boleto,2024-03-24 13:25:00,Aprovado
4409,4409,3025.96,Cartão de Crédito,2025-01-18 21:00:40,Recusado
4410,4410,3247.59,Cartão de Crédito,2025-04-27 08:08:41,Recusado
4411,4411,753.85,Cartão de Crédito,2024-02-14 19:53:24,Aprovado
4412,4412,2648.79,PIX,2024-11-13 20:26:23,Pendente
4413,4413,2975.12,PIX,2025-03-08 00:12:03,Recusado
4414,4414,3215.28,Cartão de Crédito,2024-12-15 10:16:37,Recusado
4415,4415,3366.35,Boleto,2025-02-03 08:17:32,Aprovado
4416,4416,776.34,Cartão de Crédito,2024-08-23 03:32:03,Aprovado
4417,4417,4054.51,Cartão de Débito,2024-10-08 05:57:18,Aprovado
4418,4418,3898.14,Boleto,2024-03-19 01:05:00,Aprovado
4419,4419,352.48,Dinheiro,2024-07-19 10:57:22,Aprovado
4420,4420,4324.30,Cartão de Débito,2025-04-06 01:20:42,Aprovado
4421,4421,748.04,Cartão de Crédito,2024-10-17 00:23:39,Recusado
4422,4422,4373.51,Dinheiro,2024-11-19 07:55:00,Aprovado
4423,4423,2652.81,Dinheiro,2024-08-27 06:12:04,Aprovado
4424,4424,2133.93,Cartão de Débito,2025-04-12 06:07:20,Aprovado
4425,4425,1736.94,Cartão de Crédito,2025-03-08 02:11:59,Aprovado
4426,4426,2264.82,Cartão de Débito,2024-08-06 17:20:50,Aprovado
4427,4427,808.53,Cartão de Crédito,2024-11-30 18:35:34,Aprovado
4428,4428,2630.72,Boleto,2025-02-09 17:50:16,Aprovado
4429,4429,1400.98,Boleto,2024-05-11 10:41:28,Aprovado
4430,4430,3156.46,Dinheiro,2024-09-04 05:02:30,Aprovado
4431,4431,1646.86,Dinheiro,2024-10-15 02:06:06,Aprovado
4432,4432,5014.26,Boleto,2024-11-23 18:45:45,Aprovado
4433,4433,2084.59,Boleto,2025-05-06 22:37:01,Aprovado
4434,4434,758.00,Cartão de Crédito,2025-02-06 21:38:19,Aprovado
4435,4435,4004.39,Cartão de Crédito,2024-08-05 13:15:26,Aprovado
4436,4436,2411.79,Cartão de Crédito,2025-03-29 03:27:03,Aprovado
4437,4437,2989.20,Boleto,2024-09-21 18:31:34,Aprovado
4438,4438,1654.42,Cartão de Débito,2024-09-15 02:08:13,Aprovado
4439,4439,5740.70,Cartão de Crédito,2025-05-22 15:37:13,Aprovado
