id_pedido,id_cliente,id_funcionario,id_endereco_entrega,data_pedido,valor_total,status_pedido
3802,148,3,148,2024-07-11 17:52:28,3324.64,Aguardando Pagamento
3803,148,4,148,2024-07-06 02:46:58,3904.63,Entregue
3804,48,3,48,2025-02-19 15:54:42,2464.06,Entregue
3805,58,4,58,2024-06-19 08:34:39,4438.56,Entregue
3806,94,3,94,2025-01-20 03:07:12,342.72,Entregue
3807,35,4,35,2024-01-29 14:50:46,352.48,Entregue
3808,132,4,132,2025-02-14 03:44:32,5464.54,Entregue
3809,142,3,142,2024-01-27 03:32:06,4802.21,Cancelado
3810,133,2,133,2024-09-19 02:57:12,3151.76,Entregue
3811,10,2,10,2024-09-13 23:48:18,2677.32,Entregue
3812,18,3,18,2024-12-12 17:36:10,594.89,Entregue
3813,26,1,26,2024-10-22 13:25:04,3936.07,Entregue
3814,29,3,29,2024-01-01 12:10:24,2714.34,Cancelado
3815,98,5,98,2025-01-03 13:17:43,5309.83,Entregue
3816,30,3,30,2025-05-11 11:51:49,1426.75,Entregue
3817,134,3,134,2024-12-19 11:32:33,1006.40,Entregue
3818,87,2,87,2024-11-25 13:32:21,2148.70,Entregue
3819,110,2,110,2024-02-01 20:26:10,3304.16,Cancelado
3820,19,3,19,2025-01-07 16:11:22,1269.64,Entregue
3821,120,3,120,2024-04-28 10:52:42,4541.66,Entregue
3822,101,1,101,2024-03-03 00:37:32,2917.71,Entregue
3823,30,4,30,2025-01-13 04:59:17,1699.64,Entregue
3824,20,4,20,2024-07-27 16:13:42,4596.98,Entregue
3825,145,5,145,2025-05-07 13:48:15,6858.33,Cancelado
3826,64,4,64,2024-10-31 02:21:07,3548.84,Entregue
3827,148,5,148,2024-06-14 04:31:54,160.54,Entregue
3828,18,2,18,2025-05-03 17:39:01,5560.02,Entregue
3829,53,2,53,2025-01-10 01:47:03,2230.80,Entregue
3830,140,4,140,2025-02-03 19:32:22,3041.53,Entregue
3831,94,4,94,2025-05-05 05:45:18,2117.51,Entregue
3832,132,3,132,2025-01-29 16:07:22,1176.38,Entregue
3833,18,2,18,2024-04-20 13:30:56,1237.10,Cancelado
3834,108,1,108,2025-04-30 19:08:26,3642.06,Entregue
3835,26,4,26,2024-02-07 19:02:47,628.29,Entregue
3836,37,2,37,2024-03-28 09:21:23,5325.27,Entregue
3837,140,4,140,2025-04-16 17:02:43,3350.77,Entregue
3838,86,5,86,2025-02-23 17:16:17,2302.44,Cancelado
3839,38,5,38,2024-07-24 20:49:53,3126.95,Entregue
3840,26,2,26,2024-09-21 09:07:33,4314.34,Entregue
3841,147,5,147,2024-12-19 07:52:49,3824.07,Entregue
3842,123,4,123,2025-04-08 09:27:47,2327.60,Entregue
3843,148,5,148,2024-10-27 17:28:37,1107.72,Entregue
3844,49,1,49,2025-03-28 17:52:00,3536.40,Entregue
3845,25,3,25,2024-01-03 06:13:58,3970.10,Entregue
3846,89,5,89,2024-02-16 16:01:15,3177.05,Entregue
3847,42,4,42,2024-12-06 12:11:50,1489.07,Entregue
3848,12,5,12,2025-01-05 04:50:51,4691.13,Entregue
3849,13,3,13,2024-03-03 12:15:59,181.98,Aguardando Pagamento
3850,73,5,73,2025-04-30 00:34:51,460.64,Entregue
3851,57,2,57,2024-03-25 18:32:16,784.70,Entregue
3852,150,1,150,2024-11-10 21:26:23,3215.24,Entregue
3853,53,2,53,2024-06-16 08:38:36,3120.39,Entregue
3854,29,2,29,2024-06-02 03:28:08,3488.82,Entregue
3855,66,4,66,2024-09-24 04:22:30,745.31,Entregue
3856,6,2,6,2024-03-05 10:18:50,3646.84,Entregue
3857,16,1,16,2024-07-28 08:20:58,1766.16,Aguardando Pagamento
3858,7,2,7,2025-01-29 18:57:56,3949.61,Entregue
3859,15,1,15,2024-02-11 22:29:25,767.07,Entregue
3860,79,3,79,2024-11-05 00:33:51,3500.00,Cancelado
3861,56,5,56,2025-01-01 21:12:02,4049.71,Entregue
3862,115,1,115,2024-03-02 13:38:52,992.41,Entregue
3863,105,4,105,2025-03-09 03:44:30,3264.26,Entregue
3864,37,1,37,2025-05-04 23:59:52,1768.78,Entregue
3865,47,3,47,2024-12-16 13:02:12,2113.30,Entregue
3866,13,4,13,2024-03-07 10:38:01,5203.83,Entregue
3867,56,4,56,2024-10-04 04:20:44,4478.80,Entregue
3868,119,1,119,2024-06-06 16:05:37,960.17,Entregue
3869,33,4,33,2024-05-16 10:15:31,6492.72,Entregue
3870,62,4,62,2024-10-23 00:18:07,3913.06,Entregue
3871,32,1,32,2024-10-19 15:41:38,3062.01,Cancelado
3872,25,3,25,2024-11-05 00:40:16,4002.68,Entregue
3873,118,5,118,2025-01-04 02:53:46,417.98,Entregue
3874,128,3,128,2025-03-14 22:39:18,3714.74,Entregue
3875,135,1,135,2024-08-13 18:06:18,141.26,Aguardando Pagamento
3876,77,4,77,2025-02-13 16:26:21,4435.82,Entregue
3877,112,3,112,2024-06-02 11:10:01,4303.17,Entregue
3878,45,3,45,2025-01-22 08:22:19,366.12,Entregue
3879,79,3,79,2024-08-11 03:22:03,2240.64,Entregue
3880,104,1,104,2024-05-11 20:10:44,85.25,Entregue
3881,129,3,129,2024-05-14 18:23:55,2304.00,Cancelado
3882,74,4,74,2024-01-22 02:16:12,1052.02,Entregue
3883,76,2,76,2024-08-31 15:06:05,1093.26,Entregue
3884,25,3,25,2024-03-06 23:12:32,350.00,Entregue
3885,92,4,92,2024-10-15 16:44:20,4470.02,Entregue
3886,49,2,49,2024-11-28 15:54:28,996.57,Entregue
3887,93,5,93,2025-01-16 13:55:30,7089.37,Entregue
3888,87,2,87,2024-01-13 07:51:46,160.54,Entregue
3889,122,4,122,2024-06-03 01:15:32,2212.21,Aguardando Pagamento
3890,79,2,79,2025-03-26 18:55:26,2828.46,Entregue
3891,5,3,5,2024-09-04 11:42:38,3637.28,Entregue
3892,75,1,75,2025-05-22 17:27:47,3180.94,Cancelado
3893,11,2,11,2024-07-01 16:54:32,3379.99,Entregue
3894,5,4,5,2025-04-22 21:16:22,5160.18,Entregue
3895,116,1,116,2024-12-19 02:19:57,4408.98,Entregue
3896,121,5,121,2024-10-15 00:30:23,5552.16,Entregue
3897,73,3,73,2024-04-24 04:29:47,3174.05,Entregue
3898,148,1,148,2024-09-05 01:07:46,970.57,Entregue
3899,128,1,128,2025-01-12 03:52:47,1325.84,Entregue
3900,132,4,132,2024-04-13 23:34:05,5621.61,Entregue
3901,100,5,100,2024-08-01 09:08:33,1816.27,Entregue
3902,8,4,8,2024-01-30 06:31:54,2386.79,Entregue
3903,64,4,64,2024-06-12 11:41:25,1888.38,Entregue
3904,137,2,137,2024-05-02 02:37:18,221.40,Entregue
3905,64,1,64,2024-12-31 11:44:30,4596.50,Aguardando Pagamento
3906,92,1,92,2024-02-25 07:48:02,6068.76,Entregue
3907,85,5,85,2025-04-16 20:13:44,4109.23,Cancelado
3908,86,1,86,2024-07-06 01:06:05,4624.59,Entregue
3909,7,2,7,2025-01-23 16:04:22,3311.48,Entregue
3910,78,2,78,2025-01-23 03:58:18,6602.56,Entregue
3911,91,4,91,2024-06-28 14:52:47,5102.37,Entregue
3912,109,2,109,2024-09-11 13:13:28,2084.29,Entregue
3913,138,1,138,2024-02-15 20:46:32,5400.51,Entregue
3914,36,5,36,2024-05-12 20:14:30,2860.47,Entregue
3915,79,4,79,2024-03-18 04:23:28,2984.53,Entregue
3916,86,4,86,2024-03-29 23:47:45,2476.24,Entregue
3917,112,1,112,2024-09-11 15:01:09,784.70,Entregue
3918,88,5,88,2024-09-29 06:27:38,264.33,Entregue
3919,132,4,132,2024-12-24 05:10:33,875.33,Entregue
3920,118,5,118,2025-05-06 11:18:36,1573.78,Entregue
3921,102,1,102,2024-10-04 22:38:57,3342.33,Cancelado
3922,77,4,77,2025-05-13 05:59:19,5508.93,Entregue
3923,133,3,133,2024-10-27 13:57:18,3270.17,Entregue
3924,112,2,112,2024-03-08 17:14:20,6955.71,Entregue
3925,91,3,91,2025-05-02 23:41:11,800.80,Entregue
3926,46,4,46,2024-08-09 09:41:57,1147.41,Entregue
3927,4,1,4,2025-05-17 09:07:39,3094.03,Entregue
3928,29,4,29,2025-04-23 17:07:39,3782.69,Entregue
3929,13,1,13,2024-07-21 10:59:43,3207.97,Entregue
3930,31,4,31,2024-08-23 00:54:39,3060.86,Entregue
3931,80,4,80,2024-03-09 19:37:55,1745.61,Entregue
3932,20,2,20,2024-02-10 02:36:20,2532.01,Entregue
3933,150,3,150,2024-03-22 07:17:56,2371.85,Entregue
3934,119,5,119,2024-07-06 18:58:09,4827.33,Entregue
3935,59,5,59,2024-07-21 10:53:18,634.40,Entregue
3936,146,5,146,2024-03-04 05:36:08,456.20,Entregue
3937,127,4,127,2024-09-03 06:46:09,1572.96,Entregue
3938,20,2,20,2024-07-05 09:51:53,5641.02,Entregue
3939,15,1,15,2024-01-23 22:38:10,162.36,Entregue
3940,38,5,38,2025-04-17 11:39:32,3559.80,Cancelado
3941,14,2,14,2024-11-04 20:33:33,3801.55,Entregue
3942,128,2,128,2025-05-06 21:51:40,4446.33,Entregue
3943,9,2,9,2024-12-01 15:13:06,1822.88,Entregue
3944,54,5,54,2024-11-19 17:19:54,1221.06,Cancelado
3945,34,4,34,2025-03-31 10:05:01,779.33,Entregue
3946,91,2,91,2024-02-07 06:41:42,2859.24,Entregue
3947,76,2,76,2024-06-30 19:33:53,2434.22,Entregue
3948,61,2,61,2024-09-21 18:31:21,3891.70,Entregue
3949,68,2,68,2024-07-21 02:27:52,5066.27,Entregue
3950,92,5,92,2024-09-02 07:27:57,2924.41,Entregue
3951,23,2,23,2025-05-19 04:56:22,313.02,Entregue
3952,22,2,22,2024-02-14 15:29:47,2198.75,Entregue
3953,49,1,49,2025-02-04 06:00:20,2270.18,Entregue
3954,58,4,58,2024-06-27 20:01:47,4749.26,Entregue
3955,81,5,81,2024-03-21 17:50:30,5714.38,Entregue
3956,104,5,104,2024-03-07 22:57:56,1311.67,Entregue
3957,115,2,115,2024-09-18 09:31:07,2457.57,Entregue
3958,113,5,113,2025-02-24 13:12:11,3117.99,Entregue
3959,25,2,25,2024-04-07 16:14:35,5671.70,Entregue
3960,71,1,71,2025-01-24 06:16:06,2428.19,Entregue
3961,60,3,60,2024-09-23 05:13:52,8279.53,Entregue
3962,11,1,11,2024-04-30 13:33:27,4785.14,Aguardando Pagamento
3963,70,1,70,2024-01-04 11:10:47,5517.25,Entregue
3964,11,5,11,2024-09-07 03:13:22,2849.10,Entregue
3965,108,3,108,2024-12-19 02:02:26,2371.14,Entregue
3966,57,5,57,2024-12-24 16:41:34,4859.90,Entregue
3967,55,4,55,2025-03-18 14:27:49,6367.30,Cancelado
3968,14,4,14,2024-04-24 07:55:29,1178.40,Entregue
3969,34,2,34,2025-03-19 18:37:21,1116.74,Entregue
3970,63,2,63,2024-04-22 12:28:00,570.68,Entregue
3971,32,2,32,2025-03-12 03:33:05,1286.97,Entregue
3972,29,1,29,2024-09-29 14:11:55,3584.86,Entregue
3973,94,1,94,2024-06-14 22:43:27,2090.23,Entregue
3974,1,4,1,2024-04-22 11:13:12,123.35,Entregue
3975,118,2,118,2024-08-12 20:01:53,1340.78,Entregue
3976,93,3,93,2025-02-17 06:10:35,1866.87,Entregue
3977,30,3,30,2025-02-18 06:41:40,4319.66,Entregue
3978,22,3,22,2025-04-08 02:40:40,262.02,Entregue
3979,102,5,102,2024-06-18 22:52:24,753.10,Entregue
3980,101,4,101,2025-01-31 15:43:38,1957.88,Entregue
3981,143,5,143,2025-05-06 09:47:37,2268.22,Entregue
3982,142,5,142,2025-05-27 19:41:06,702.70,Entregue
3983,131,5,131,2024-05-20 10:29:41,1876.07,Entregue
3984,102,5,102,2024-08-26 19:01:42,2672.47,Entregue
3985,19,5,19,2024-04-13 03:13:25,1983.67,Entregue
3986,40,1,40,2024-01-09 17:13:51,2064.51,Entregue
3987,44,3,44,2025-04-17 04:18:29,2814.11,Entregue
3988,144,4,144,2024-10-15 20:21:40,2379.63,Entregue
3989,137,3,137,2024-11-13 02:15:14,1705.96,Aguardando Pagamento
3990,7,4,7,2025-01-08 19:51:05,1618.28,Entregue
3991,112,1,112,2024-12-11 00:19:20,3446.70,Entregue
3992,144,2,144,2024-04-25 10:49:32,2939.39,Entregue
3993,74,5,74,2024-07-24 23:06:57,112.96,Entregue
3994,114,5,114,2025-04-26 04:44:50,1588.44,Entregue
3995,38,3,38,2024-04-07 05:22:41,1137.07,Entregue
3996,135,5,135,2024-07-23 16:29:11,3987.62,Entregue
3997,10,2,10,2024-09-22 20:38:13,2777.24,Entregue
3998,1,2,1,2024-09-04 14:26:37,3625.91,Entregue
3999,107,5,107,2024-03-30 07:41:44,1541.52,Entregue
4000,113,1,113,2025-05-14 04:53:03,2938.89,Entregue
4001,2,2,2,2024-03-20 06:18:30,1830.40,Entregue
4002,95,4,95,2025-03-23 11:53:48,1115.50,Entregue
4003,90,1,90,2025-04-25 11:20:11,1273.17,Entregue
4004,113,1,113,2025-05-19 15:40:38,5794.34,Entregue
4005,128,3,128,2025-03-22 01:52:48,5172.80,Entregue
4006,102,5,102,2025-01-24 15:29:29,4446.96,Entregue
4007,120,5,120,2024-06-10 15:27:40,3205.51,Entregue
4008,130,5,130,2024-08-22 02:54:08,3431.88,Entregue
4009,36,1,36,2025-05-09 14:37:57,3702.32,Entregue
4010,32,1,32,2024-02-11 16:28:51,4133.76,Entregue
4011,77,1,77,2024-03-19 00:50:02,1242.03,Entregue
4012,76,3,76,2025-01-17 06:41:01,1141.18,Entregue
4013,27,4,27,2024-02-08 19:08:22,1325.14,Entregue
4014,97,5,97,2025-03-21 08:04:35,3243.10,Entregue
4015,85,5,85,2024-09-30 00:51:43,889.73,Cancelado
4016,37,5,37,2025-02-25 12:40:07,2500.81,Entregue
4017,80,5,80,2024-04-27 15:15:23,965.06,Entregue
4018,129,4,129,2024-11-02 18:53:21,832.50,Entregue
4019,124,3,124,2024-02-28 20:08:15,537.18,Entregue
4020,3,2,3,2025-01-27 04:32:19,2415.61,Entregue
4021,5,3,5,2024-05-05 22:02:24,4975.27,Entregue
4022,37,2,37,2024-07-25 04:19:42,2896.96,Cancelado
4023,98,2,98,2024-03-09 10:30:19,220.05,Entregue
4024,69,1,69,2025-04-04 10:59:50,810.79,Entregue
4025,2,3,2,2024-05-07 22:49:29,3572.19,Entregue
4026,62,1,62,2024-08-06 16:20:14,2137.87,Entregue
4027,124,4,124,2024-06-29 00:22:23,3380.04,Entregue
4028,22,4,22,2024-07-05 01:37:23,3490.03,Entregue
4029,56,5,56,2024-11-15 15:55:50,1623.30,Entregue
4030,59,2,59,2024-04-28 23:31:39,1934.47,Entregue
4031,26,1,26,2025-03-30 19:23:30,1110.53,Entregue
4032,123,1,123,2024-04-14 06:31:21,4062.94,Entregue
4033,117,5,117,2024-10-04 04:47:12,6237.78,Entregue
4034,79,5,79,2025-02-01 10:05:25,1849.53,Entregue
4035,130,4,130,2025-05-19 20:33:24,6405.82,Entregue
4036,100,5,100,2024-02-08 09:14:01,6011.30,Entregue
4037,117,4,117,2025-01-02 12:53:51,4082.04,Aguardando Pagamento
4038,80,4,80,2024-01-13 14:11:01,5205.63,Entregue
4039,56,5,56,2024-03-03 11:52:44,966.00,Entregue
4040,53,3,53,2025-04-10 03:46:26,2300.10,Entregue
4041,17,2,17,2024-02-05 19:55:26,2110.84,Entregue
4042,18,2,18,2025-05-14 10:44:08,908.08,Entregue
4043,38,4,38,2024-04-19 06:34:10,4565.89,Entregue
4044,133,4,133,2025-02-15 06:31:17,4747.34,Entregue
4045,82,2,82,2024-03-10 22:21:14,2811.83,Entregue
4046,58,1,58,2025-04-28 01:56:00,3186.81,Entregue
4047,124,2,124,2024-12-27 07:46:48,4090.05,Entregue
4048,102,2,102,2024-04-17 20:28:22,2692.54,Entregue
4049,122,1,122,2024-03-12 17:31:06,1898.82,Cancelado
4050,72,3,72,2025-04-10 19:24:42,683.99,Entregue
4051,141,2,141,2024-10-06 21:40:13,3586.65,Entregue
4052,4,5,4,2024-07-05 02:04:57,1435.50,Entregue
4053,32,1,32,2025-01-24 05:50:23,3060.43,Cancelado
4054,71,3,71,2025-01-09 09:39:45,2763.23,Entregue
4055,10,3,10,2024-02-10 09:25:40,368.10,Entregue
4056,142,1,142,2024-01-06 00:11:10,3277.29,Entregue
4057,87,1,87,2024-11-02 22:23:46,4127.73,Cancelado
4058,84,4,84,2025-05-11 06:47:06,2013.83,Entregue
4059,11,5,11,2024-06-21 17:31:58,5729.98,Entregue
4060,138,1,138,2025-03-02 18:21:41,2669.81,Entregue
4061,102,4,102,2024-11-09 17:24:21,5539.89,Entregue
4062,85,4,85,2024-06-08 20:37:49,1003.10,Entregue
4063,73,4,73,2025-05-25 20:19:29,5513.08,Entregue
4064,47,2,47,2024-01-27 19:47:47,1195.56,Entregue
4065,98,3,98,2024-05-26 21:00:18,106.32,Cancelado
4066,110,2,110,2024-06-28 21:48:46,7688.81,Entregue
4067,20,4,20,2024-06-19 12:18:12,3541.26,Entregue
4068,36,2,36,2025-05-23 13:22:36,5027.33,Entregue
4069,91,3,91,2025-03-28 21:47:42,2532.84,Entregue
4070,51,2,51,2025-03-02 15:53:13,411.55,Cancelado
4071,121,3,121,2024-07-15 17:55:14,2431.49,Cancelado
4072,92,2,92,2024-04-11 10:10:51,941.67,Aguardando Pagamento
4073,127,2,127,2025-05-11 21:59:48,3887.54,Entregue
4074,109,2,109,2025-05-08 05:26:37,622.55,Entregue
4075,129,4,129,2024-06-01 11:16:35,569.79,Entregue
4076,33,1,33,2024-05-01 02:06:44,5447.45,Entregue
4077,122,2,122,2025-05-07 17:11:19,5064.10,Entregue
4078,42,3,42,2024-11-01 08:31:50,2378.20,Entregue
4079,22,2,22,2025-01-01 22:43:10,3494.54,Entregue
4080,135,4,135,2024-08-29 20:27:14,2276.99,Entregue
4081,62,1,62,2024-11-01 04:26:03,2658.73,Entregue
4082,62,1,62,2024-09-19 05:16:22,192.42,Entregue
4083,47,2,47,2024-10-19 11:43:28,3600.83,Cancelado
4084,41,4,41,2024-01-28 15:06:39,6353.64,Entregue
4085,81,2,81,2025-05-26 07:58:12,156.00,Entregue
4086,138,5,138,2025-04-08 08:12:49,3220.04,Entregue
4087,141,4,141,2025-02-28 18:21:57,5006.34,Entregue
4088,45,2,45,2024-10-05 07:03:04,4521.92,Entregue
4089,88,1,88,2025-03-24 20:04:48,5158.35,Entregue
4090,32,2,32,2024-09-06 03:09:04,4298.05,Entregue
4091,31,4,31,2024-03-22 11:24:55,1621.70,Entregue
4092,112,5,112,2024-01-01 18:39:34,2048.27,Cancelado
4093,52,4,52,2025-03-14 09:47:56,5225.08,Cancelado
4094,143,2,143,2024-11-25 09:34:33,1073.74,Entregue
4095,27,2,27,2025-01-28 17:22:30,368.10,Entregue
4096,94,5,94,2024-09-03 09:08:43,4146.33,Entregue
4097,116,1,116,2024-03-01 16:28:40,1764.78,Entregue
4098,149,5,149,2025-04-12 08:22:28,2336.58,Entregue
4099,141,4,141,2024-10-21 01:22:58,5303.89,Cancelado
4100,95,2,95,2024-01-03 07:50:43,2364.66,Entregue
4101,89,3,89,2024-12-26 05:22:03,975.06,Entregue
4102,73,5,73,2024-11-07 18:11:16,4712.98,Entregue
4103,104,4,104,2024-02-15 12:51:17,2715.11,Entregue
4104,60,4,60,2024-08-14 21:24:07,1257.84,Entregue
4105,36,3,36,2024-01-18 03:07:33,2981.72,Entregue
4106,139,2,139,2024-03-15 02:10:05,2636.14,Entregue
4107,7,4,7,2024-11-17 02:13:40,2709.34,Entregue
4108,150,5,150,2025-04-11 01:58:24,4473.59,Entregue
4109,39,3,39,2024-03-25 22:03:55,143.39,Entregue
4110,127,1,127,2024-07-06 23:32:25,2090.99,Entregue
4111,18,5,18,2024-06-07 03:38:37,3812.98,Entregue
4112,63,4,63,2024-11-13 06:52:22,5766.12,Entregue
4113,11,4,11,2025-01-30 17:47:49,1963.46,Entregue
4114,119,3,119,2024-08-30 11:55:45,2823.59,Entregue
4115,61,5,61,2024-09-21 20:00:14,2254.33,Entregue
4116,27,2,27,2024-12-19 23:57:03,4271.40,Entregue
4117,100,2,100,2024-06-10 13:27:40,3921.64,Cancelado
4118,69,3,69,2024-10-29 19:09:23,1095.10,Entregue
4119,26,2,26,2024-08-28 07:23:37,1748.10,Entregue
4120,78,1,78,2024-12-18 10:24:49,1702.62,Entregue
4121,21,1,21,2025-01-31 15:44:09,3067.47,Entregue
4122,89,4,89,2025-04-10 01:24:05,1052.89,Entregue
4123,19,3,19,2024-10-22 03:58:55,262.02,Entregue
4124,123,5,123,2024-07-26 18:10:22,1095.89,Entregue
4125,120,3,120,2025-05-08 00:47:14,3544.23,Entregue
4126,55,1,55,2024-06-15 18:06:32,1626.64,Entregue
4127,108,4,108,2024-05-28 07:46:13,724.00,Entregue
4128,61,5,61,2024-01-27 21:51:13,4461.83,Entregue
4129,138,5,138,2024-07-19 05:32:19,2154.26,Cancelado
4130,22,2,22,2024-04-17 03:25:52,120.44,Entregue
4131,30,1,30,2024-10-14 14:32:28,5235.81,Entregue
4132,29,3,29,2024-02-16 04:51:17,3917.57,Aguardando Pagamento
4133,10,4,10,2024-02-26 17:24:29,4301.55,Entregue
4134,4,4,4,2024-02-18 21:08:47,3747.07,Entregue
4135,117,4,117,2024-10-20 02:38:06,2714.91,Entregue
4136,64,2,64,2024-01-18 01:23:14,3351.03,Entregue
4137,88,3,88,2025-01-18 22:19:44,2322.70,Entregue
4138,18,1,18,2025-01-28 13:30:19,5133.29,Entregue
4139,106,1,106,2024-05-10 15:43:07,163.72,Cancelado
4140,18,2,18,2024-08-31 20:12:04,1755.45,Entregue
4141,39,2,39,2024-09-02 16:00:44,3641.23,Entregue
4142,14,3,14,2024-04-21 09:54:44,3639.95,Entregue
4143,40,3,40,2024-06-24 03:25:03,2362.06,Entregue
4144,105,2,105,2024-12-24 23:17:37,2387.84,Entregue
4145,2,2,2,2024-07-21 09:05:05,960.58,Entregue
4146,59,1,59,2024-06-05 08:58:11,2004.53,Entregue
4147,68,1,68,2024-07-06 10:40:56,1991.95,Entregue
4148,54,1,54,2025-03-11 10:28:40,4845.40,Entregue
4149,136,5,136,2024-04-04 10:10:24,6140.56,Entregue
4150,127,5,127,2024-03-03 06:36:59,3985.39,Entregue
4151,124,1,124,2024-05-20 18:53:50,6591.44,Cancelado
4152,11,5,11,2024-02-27 16:57:19,5525.43,Entregue
4153,127,5,127,2024-03-23 02:58:13,4814.68,Cancelado
4154,71,2,71,2025-04-04 08:25:21,3035.87,Entregue
4155,92,1,92,2024-05-25 03:27:11,1853.82,Entregue
4156,24,4,24,2025-02-02 19:45:11,5518.44,Entregue
4157,52,5,52,2024-10-20 21:48:35,288.45,Entregue
4158,109,2,109,2024-02-24 02:21:29,3330.94,Entregue
4159,56,4,56,2024-09-01 08:33:40,1027.34,Entregue
4160,62,4,62,2024-02-10 14:48:25,1836.34,Entregue
4161,134,2,134,2024-03-23 05:35:03,2936.17,Entregue
4162,58,3,58,2024-04-30 19:58:19,3498.00,Entregue
4163,78,3,78,2024-03-28 17:10:11,736.22,Entregue
4164,113,4,113,2024-06-19 18:36:34,2098.78,Entregue
4165,48,1,48,2024-09-08 08:47:00,1965.68,Entregue
4166,22,4,22,2025-05-14 17:56:45,3452.10,Entregue
4167,45,2,45,2025-04-27 02:18:30,3431.25,Entregue
4168,16,2,16,2024-02-18 07:38:33,4001.92,Entregue
4169,67,4,67,2025-02-15 02:27:39,1120.74,Entregue
4170,132,5,132,2025-01-02 16:45:32,4579.12,Entregue
4171,19,2,19,2025-02-04 14:18:47,2613.86,Entregue
4172,19,4,19,2024-12-29 21:21:44,3602.77,Cancelado
4173,77,5,77,2024-02-17 05:41:47,3764.99,Entregue
4174,65,2,65,2025-02-13 09:55:01,2871.40,Cancelado
4175,120,5,120,2024-03-29 22:46:47,328.56,Entregue
4176,26,1,26,2024-12-19 11:29:38,2248.44,Entregue
4177,118,4,118,2025-01-19 14:35:18,5082.95,Entregue
4178,49,5,49,2025-02-26 10:57:22,909.56,Entregue
4179,8,3,8,2025-02-27 02:36:39,1997.23,Entregue
4180,67,2,67,2025-04-16 03:46:19,4587.98,Cancelado
4181,132,1,132,2024-04-03 05:23:27,2125.15,Entregue
4182,125,1,125,2025-03-06 21:54:08,5474.15,Entregue
4183,66,5,66,2024-06-06 11:02:40,2457.96,Entregue
4184,91,5,91,2024-03-07 05:29:39,4374.60,Aguardando Pagamento
4185,32,3,32,2024-10-07 07:31:40,1335.35,Cancelado
4186,126,5,126,2025-02-27 14:09:46,2125.24,Entregue
4187,136,5,136,2024-12-06 09:30:28,2446.11,Cancelado
4188,72,1,72,2025-05-24 15:22:50,2356.39,Entregue
4189,117,2,117,2024-06-25 10:35:26,3772.99,Entregue
4190,97,2,97,2024-11-12 05:11:38,1486.35,Entregue
4191,27,3,27,2024-02-22 04:01:12,6324.46,Entregue
4192,136,3,136,2024-12-15 08:50:47,3774.48,Entregue
4193,48,2,48,2024-07-02 19:06:39,4851.66,Entregue
4194,41,3,41,2024-05-02 12:12:17,5378.19,Entregue
4195,59,1,59,2024-07-03 18:15:20,1839.60,Entregue
4196,56,5,56,2025-01-15 09:40:09,3501.58,Entregue
4197,58,4,58,2024-08-23 15:22:13,1777.81,Entregue
4198,66,3,66,2024-01-08 23:44:20,5591.23,Entregue
4199,80,5,80,2024-02-17 23:33:38,4607.45,Entregue
4200,75,2,75,2025-04-29 19:34:21,3773.37,Cancelado
4201,85,3,85,2024-01-10 06:48:01,1950.85,Entregue
4202,149,2,149,2024-10-15 06:20:55,5927.11,Entregue
4203,46,4,46,2025-03-06 22:32:01,4495.29,Entregue
4204,126,2,126,2025-03-22 18:28:51,4305.14,Entregue
4205,20,2,20,2024-06-22 15:27:38,3000.47,Entregue
4206,139,5,139,2024-07-13 14:12:11,1289.05,Entregue
4207,37,1,37,2024-09-22 23:16:43,2084.12,Entregue
4208,23,3,23,2024-08-01 22:06:30,1588.56,Entregue
4209,62,4,62,2024-12-17 03:16:48,208.68,Cancelado
4210,57,2,57,2024-10-16 06:43:29,1839.52,Aguardando Pagamento
4211,21,4,21,2024-06-04 01:01:08,1295.74,Entregue
4212,139,5,139,2024-03-02 08:17:40,4194.60,Aguardando Pagamento
4213,116,2,116,2025-03-31 01:43:46,3375.45,Aguardando Pagamento
4214,100,2,100,2024-10-19 09:17:16,3762.52,Entregue
4215,102,1,102,2024-12-26 20:09:57,699.50,Entregue
4216,1,5,1,2024-02-24 18:43:40,859.77,Entregue
4217,68,1,68,2025-03-16 04:19:40,794.16,Entregue
4218,141,1,141,2024-12-16 15:53:11,1542.04,Entregue
4219,15,2,15,2025-05-06 03:20:38,185.00,Entregue
4220,46,3,46,2024-10-07 01:30:36,942.16,Entregue
4221,56,2,56,2024-03-05 00:53:03,3892.37,Entregue
4222,88,2,88,2024-01-11 05:40:58,720.35,Entregue
4223,13,2,13,2024-04-03 10:11:02,132.24,Entregue
4224,37,4,37,2024-07-11 12:24:54,488.88,Entregue
4225,134,5,134,2025-03-27 04:15:24,2883.81,Entregue
4226,113,4,113,2025-04-24 21:19:03,5381.22,Cancelado
4227,14,2,14,2024-03-05 10:35:12,1698.57,Entregue
4228,62,4,62,2024-08-29 11:04:16,1314.06,Aguardando Pagamento
4229,74,4,74,2025-02-13 09:15:18,116.16,Entregue
4230,122,2,122,2024-07-01 06:34:28,2803.51,Entregue
4231,121,2,121,2024-03-09 10:13:22,4321.26,Entregue
4232,98,5,98,2024-07-16 18:29:24,1741.69,Entregue
4233,131,1,131,2024-05-25 05:29:28,3640.36,Aguardando Pagamento
4234,86,1,86,2024-05-24 22:44:45,5584.77,Entregue
